"","Date","Time","T..IPTS.90"
"24861",2022-04-25,"0:50:31",9.4069
"24862",2022-04-25,"0:52:31",9.4097
"24863",2022-04-25,"0:54:31",9.4238
"24864",2022-04-25,"0:56:31",9.4185
"24865",2022-04-25,"0:58:31",9.4164
"24866",2022-04-25,"1:0:31",9.4097
"24867",2022-04-25,"1:2:31",9.39
"24868",2022-04-25,"1:4:31",9.4066
"24869",2022-04-25,"1:6:31",9.3815
"24870",2022-04-25,"1:8:31",9.3735
"24871",2022-04-25,"1:10:31",9.3997
"24872",2022-04-25,"1:12:31",9.3943
"24873",2022-04-25,"1:14:31",9.3924
"24874",2022-04-25,"1:16:31",9.3792
"24875",2022-04-25,"1:18:31",9.3689
"24876",2022-04-25,"1:20:31",9.3402
"24877",2022-04-25,"1:22:31",9.3153
"24878",2022-04-25,"1:24:31",9.2969
"24879",2022-04-25,"1:26:31",9.2931
"24880",2022-04-25,"1:28:31",9.2903
"24881",2022-04-25,"1:30:31",9.2952
"24882",2022-04-25,"1:32:31",9.288
"24883",2022-04-25,"1:34:31",9.2853
"24884",2022-04-25,"1:36:31",9.295
"24885",2022-04-25,"1:38:31",9.2912
"24886",2022-04-25,"1:40:31",9.28
"24887",2022-04-25,"1:42:31",9.2934
"24888",2022-04-25,"1:44:31",9.2891
"24889",2022-04-25,"1:46:31",9.2892
"24890",2022-04-25,"1:48:31",9.2967
"24891",2022-04-25,"1:50:31",9.2826
"24892",2022-04-25,"1:52:31",9.2959
"24893",2022-04-25,"1:54:31",9.2934
"24894",2022-04-25,"1:56:31",9.2904
"24895",2022-04-25,"1:58:31",9.29
"24896",2022-04-25,"2:0:31",9.2896
"24897",2022-04-25,"2:2:31",9.2846
"24898",2022-04-25,"2:4:31",9.2801
"24899",2022-04-25,"2:6:31",9.2795
"24900",2022-04-25,"2:8:31",9.2785
"24901",2022-04-25,"2:10:31",9.2698
"24902",2022-04-25,"2:12:31",9.2867
"24903",2022-04-25,"2:14:31",9.288
"24904",2022-04-25,"2:16:31",9.2779
"24905",2022-04-25,"2:18:31",9.2813
"24906",2022-04-25,"2:20:31",9.2684
"24907",2022-04-25,"2:22:31",9.27
"24908",2022-04-25,"2:24:31",9.2705
"24909",2022-04-25,"2:26:31",9.2751
"24910",2022-04-25,"2:28:31",9.2692
"24911",2022-04-25,"2:30:31",9.2701
"24912",2022-04-25,"2:32:31",9.2723
"24913",2022-04-25,"2:34:31",9.2762
"24914",2022-04-25,"2:36:31",9.2755
"24915",2022-04-25,"2:38:31",9.2814
"24916",2022-04-25,"2:40:31",9.2734
"24917",2022-04-25,"2:42:31",9.2737
"24918",2022-04-25,"2:44:31",9.2688
"24919",2022-04-25,"2:46:31",9.2688
"24920",2022-04-25,"2:48:31",9.2661
"24921",2022-04-25,"2:50:31",9.2675
"24922",2022-04-25,"2:52:31",9.2662
"24923",2022-04-25,"2:54:31",9.2729
"24924",2022-04-25,"2:56:31",9.2684
"24925",2022-04-25,"2:58:31",9.2735
"24926",2022-04-25,"3:0:31",9.2659
"24927",2022-04-25,"3:2:31",9.2717
"24928",2022-04-25,"3:4:31",9.2583
"24929",2022-04-25,"3:6:31",9.2682
"24930",2022-04-25,"3:8:31",9.2589
"24931",2022-04-25,"3:10:31",9.2645
"24932",2022-04-25,"3:12:31",9.2567
"24933",2022-04-25,"3:14:31",9.2573
"24934",2022-04-25,"3:16:31",9.2528
"24935",2022-04-25,"3:18:31",9.2455
"24936",2022-04-25,"3:20:31",9.2461
"24937",2022-04-25,"3:22:31",9.2363
"24938",2022-04-25,"3:24:31",9.2386
"24939",2022-04-25,"3:26:31",9.2506
"24940",2022-04-25,"3:28:31",9.2476
"24941",2022-04-25,"3:30:31",9.2357
"24942",2022-04-25,"3:32:31",9.2393
"24943",2022-04-25,"3:34:31",9.2306
"24944",2022-04-25,"3:36:31",9.2312
"24945",2022-04-25,"3:38:31",9.2206
"24946",2022-04-25,"3:40:31",9.2252
"24947",2022-04-25,"3:42:31",9.2294
"24948",2022-04-25,"3:44:31",9.2284
"24949",2022-04-25,"3:46:31",9.2252
"24950",2022-04-25,"3:48:31",9.2253
"24951",2022-04-25,"3:50:31",9.2186
"24952",2022-04-25,"3:52:31",9.2181
"24953",2022-04-25,"3:54:31",9.2146
"24954",2022-04-25,"3:56:31",9.2126
"24955",2022-04-25,"3:58:31",9.2044
"24956",2022-04-25,"4:0:31",9.2022
"24957",2022-04-25,"4:2:31",9.1996
"24958",2022-04-25,"4:4:31",9.1997
"24959",2022-04-25,"4:6:31",9.197
"24960",2022-04-25,"4:8:31",9.1864
"24961",2022-04-25,"4:10:31",9.1854
"24962",2022-04-25,"4:12:31",9.1915
"24963",2022-04-25,"4:14:31",9.1927
"24964",2022-04-25,"4:16:31",9.1941
"24965",2022-04-25,"4:18:31",9.1891
"24966",2022-04-25,"4:20:31",9.1829
"24967",2022-04-25,"4:22:31",9.1714
"24968",2022-04-25,"4:24:31",9.176
"24969",2022-04-25,"4:26:31",9.1761
"24970",2022-04-25,"4:28:31",9.178
"24971",2022-04-25,"4:30:31",9.1747
"24972",2022-04-25,"4:32:31",9.1779
"24973",2022-04-25,"4:34:31",9.1753
"24974",2022-04-25,"4:36:31",9.1739
"24975",2022-04-25,"4:38:31",9.1716
"24976",2022-04-25,"4:40:31",9.1579
"24977",2022-04-25,"4:42:31",9.1651
"24978",2022-04-25,"4:44:31",9.1606
"24979",2022-04-25,"4:46:31",9.1598
"24980",2022-04-25,"4:48:31",9.1625
"24981",2022-04-25,"4:50:31",9.1551
"24982",2022-04-25,"4:52:31",9.1624
"24983",2022-04-25,"4:54:31",9.1603
"24984",2022-04-25,"4:56:31",9.1598
"24985",2022-04-25,"4:58:31",9.1619
"24986",2022-04-25,"5:0:31",9.1519
"24987",2022-04-25,"5:2:31",9.1464
"24988",2022-04-25,"5:4:31",9.1478
"24989",2022-04-25,"5:6:31",9.152
"24990",2022-04-25,"5:8:31",9.1552
"24991",2022-04-25,"5:10:31",9.1552
"24992",2022-04-25,"5:12:31",9.1481
"24993",2022-04-25,"5:14:31",9.1471
"24994",2022-04-25,"5:16:31",9.1415
"24995",2022-04-25,"5:18:31",9.1515
"24996",2022-04-25,"5:20:31",9.1494
"24997",2022-04-25,"5:22:31",9.1509
"24998",2022-04-25,"5:24:31",9.0185
"24999",2022-04-25,"5:26:31",9.1482
"25000",2022-04-25,"5:28:31",9.145
"25001",2022-04-25,"5:30:31",9.1209
"25002",2022-04-25,"5:32:31",9.0026
"25003",2022-04-25,"5:34:31",8.8958
"25004",2022-04-25,"5:36:31",8.8661
"25005",2022-04-25,"5:38:31",8.8611
"25006",2022-04-25,"5:40:31",9.1024
"25007",2022-04-25,"5:42:31",9.0255
"25008",2022-04-25,"5:44:31",9.0972
"25009",2022-04-25,"5:46:31",9.0343
"25010",2022-04-25,"5:48:31",9.0221
"25011",2022-04-25,"5:50:31",8.9768
"25012",2022-04-25,"5:52:31",9.0017
"25013",2022-04-25,"5:54:31",8.9701
"25014",2022-04-25,"5:56:31",8.9709
"25015",2022-04-25,"5:58:31",9.1123
"25016",2022-04-25,"6:0:31",9.1157
"25017",2022-04-25,"6:2:31",9.1225
"25018",2022-04-25,"6:4:31",9.0538
"25019",2022-04-25,"6:6:31",9.0622
"25020",2022-04-25,"6:8:31",9.0669
"25021",2022-04-25,"6:10:31",9.0469
"25022",2022-04-25,"6:12:31",9.0723
"25023",2022-04-25,"6:14:31",9.0833
"25024",2022-04-25,"6:16:31",9.0745
"25025",2022-04-25,"6:18:31",9.0562
"25026",2022-04-25,"6:20:31",9.0698
"25027",2022-04-25,"6:22:31",9.0521
"25028",2022-04-25,"6:24:31",9.0821
"25029",2022-04-25,"6:26:31",9.1173
"25030",2022-04-25,"6:28:31",9.085
"25031",2022-04-25,"6:30:31",9.0906
"25032",2022-04-25,"6:32:31",9.1215
"25033",2022-04-25,"6:34:31",9.1165
"25034",2022-04-25,"6:36:31",9.1206
"25035",2022-04-25,"6:38:31",9.1222
"25036",2022-04-25,"6:40:31",9.1268
"25037",2022-04-25,"6:42:31",9.1238
"25038",2022-04-25,"6:44:31",9.1324
"25039",2022-04-25,"6:46:31",9.1308
"25040",2022-04-25,"6:48:31",9.1358
"25041",2022-04-25,"6:50:31",9.139
"25042",2022-04-25,"6:52:31",9.1438
"25043",2022-04-25,"6:54:31",9.1488
"25044",2022-04-25,"6:56:31",9.1504
"25045",2022-04-25,"6:58:31",9.1568
"25046",2022-04-25,"7:0:31",9.1589
"25047",2022-04-25,"7:2:31",9.1644
"25048",2022-04-25,"7:4:31",9.1772
"25049",2022-04-25,"7:6:31",9.1763
"25050",2022-04-25,"7:8:31",9.1935
"25051",2022-04-25,"7:10:31",9.2367
"25052",2022-04-25,"7:12:31",9.2196
"25053",2022-04-25,"7:14:31",9.2171
"25054",2022-04-25,"7:16:31",9.2295
"25055",2022-04-25,"7:18:31",9.2143
"25056",2022-04-25,"7:20:31",9.221
"25057",2022-04-25,"7:22:31",9.2165
"25058",2022-04-25,"7:24:31",9.2666
"25059",2022-04-25,"7:26:31",9.2661
"25060",2022-04-25,"7:28:31",9.2814
"25061",2022-04-25,"7:30:31",9.2594
"25062",2022-04-25,"7:32:31",9.3038
"25063",2022-04-25,"7:34:31",9.2598
"25064",2022-04-25,"7:36:31",9.2851
"25065",2022-04-25,"7:38:31",9.295
"25066",2022-04-25,"7:40:31",9.2803
"25067",2022-04-25,"7:42:31",9.2927
"25068",2022-04-25,"7:44:31",9.2472
"25069",2022-04-25,"7:46:31",9.309
"25070",2022-04-25,"7:48:31",9.3025
"25071",2022-04-25,"7:50:31",9.3016
"25072",2022-04-25,"7:52:31",9.3067
"25073",2022-04-25,"7:54:31",9.2528
"25074",2022-04-25,"7:56:31",8.9359
"25075",2022-04-25,"7:58:31",9.24
"25076",2022-04-25,"8:0:31",9.179
"25077",2022-04-25,"8:2:31",9.2554
"25078",2022-04-25,"8:4:31",9.0253
"25079",2022-04-25,"8:6:31",9.0082
"25080",2022-04-25,"8:8:31",9.3008
"25081",2022-04-25,"8:10:31",9.2724
"25082",2022-04-25,"8:12:31",9.2343
"25083",2022-04-25,"8:14:31",8.9848
"25084",2022-04-25,"8:16:31",9.214
"25085",2022-04-25,"8:18:31",9.2683
"25086",2022-04-25,"8:20:31",9.3106
"25087",2022-04-25,"8:22:31",9.3296
"25088",2022-04-25,"8:24:31",9.213
"25089",2022-04-25,"8:26:31",9.2817
"25090",2022-04-25,"8:28:31",9.3227
"25091",2022-04-25,"8:30:31",9.3144
"25092",2022-04-25,"8:32:31",9.3455
"25093",2022-04-25,"8:34:31",9.3268
"25094",2022-04-25,"8:36:31",9.3591
"25095",2022-04-25,"8:38:31",9.3699
"25096",2022-04-25,"8:40:31",9.3633
"25097",2022-04-25,"8:42:31",9.3686
"25098",2022-04-25,"8:44:31",9.3711
"25099",2022-04-25,"8:46:31",9.3837
"25100",2022-04-25,"8:48:31",9.4003
"25101",2022-04-25,"8:50:31",9.4099
"25102",2022-04-25,"8:52:31",9.4143
"25103",2022-04-25,"8:54:31",9.4026
"25104",2022-04-25,"8:56:31",9.4377
"25105",2022-04-25,"8:58:31",9.4605
"25106",2022-04-25,"9:0:31",9.4802
"25107",2022-04-25,"9:2:31",9.4677
"25108",2022-04-25,"9:4:31",9.5121
"25109",2022-04-25,"9:6:31",9.5293
"25110",2022-04-25,"9:8:31",9.524
"25111",2022-04-25,"9:10:31",9.5211
"25112",2022-04-25,"9:12:31",9.5124
"25113",2022-04-25,"9:14:31",9.4901
"25114",2022-04-25,"9:16:31",9.5702
"25115",2022-04-25,"9:18:31",9.5568
"25116",2022-04-25,"9:20:31",9.6163
"25117",2022-04-25,"9:22:31",9.5955
"25118",2022-04-25,"9:24:31",9.5942
"25119",2022-04-25,"9:26:31",9.6372
"25120",2022-04-25,"9:28:31",9.6293
"25121",2022-04-25,"9:30:31",9.6625
"25122",2022-04-25,"9:32:31",9.6534
"25123",2022-04-25,"9:34:31",9.6421
"25124",2022-04-25,"9:36:31",9.6419
"25125",2022-04-25,"9:38:31",9.6454
"25126",2022-04-25,"9:40:31",9.6557
"25127",2022-04-25,"9:42:31",9.6549
"25128",2022-04-25,"9:44:31",9.6552
"25129",2022-04-25,"9:46:31",9.6513
"25130",2022-04-25,"9:48:31",9.6622
"25131",2022-04-25,"9:50:31",9.6752
"25132",2022-04-25,"9:52:31",9.6703
"25133",2022-04-25,"9:54:31",9.6592
"25134",2022-04-25,"9:56:31",9.6794
"25135",2022-04-25,"9:58:31",9.6752
"25136",2022-04-25,"10:0:31",9.7361
"25137",2022-04-25,"10:2:31",9.725
"25138",2022-04-25,"10:4:31",9.7476
"25139",2022-04-25,"10:6:31",9.8845
"25140",2022-04-25,"10:8:31",9.8087
"25141",2022-04-25,"10:10:31",9.8564
"25142",2022-04-25,"10:12:31",9.877
"25143",2022-04-25,"10:14:31",9.8608
"25144",2022-04-25,"10:16:31",9.8709
"25145",2022-04-25,"10:18:31",9.8768
"25146",2022-04-25,"10:20:31",9.8761
"25147",2022-04-25,"10:22:31",9.8893
"25148",2022-04-25,"10:24:31",9.8817
"25149",2022-04-25,"10:26:31",9.8862
"25150",2022-04-25,"10:28:31",9.8914
"25151",2022-04-25,"10:30:31",9.8992
"25152",2022-04-25,"10:32:31",9.9145
"25153",2022-04-25,"10:34:31",9.9063
"25154",2022-04-25,"10:36:31",9.9149
"25155",2022-04-25,"10:38:31",9.9114
"25156",2022-04-25,"10:40:31",9.936
"25157",2022-04-25,"10:42:31",9.931
"25158",2022-04-25,"10:44:31",9.9312
"25159",2022-04-25,"10:46:31",9.9591
"25160",2022-04-25,"10:48:31",9.9569
"25161",2022-04-25,"10:50:31",9.948
"25162",2022-04-25,"10:52:31",9.943
"25163",2022-04-25,"10:54:31",9.9309
"25164",2022-04-25,"10:56:31",9.9324
"25165",2022-04-25,"10:58:31",10.025
"25166",2022-04-25,"11:0:31",10.0616
"25167",2022-04-25,"11:2:31",10.0412
"25168",2022-04-25,"11:4:31",10.0319
"25169",2022-04-25,"11:6:31",10.0293
"25170",2022-04-25,"11:8:31",10.0575
"25171",2022-04-25,"11:10:31",10.0521
"25172",2022-04-25,"11:12:31",10.1015
"25173",2022-04-25,"11:14:31",10.0908
"25174",2022-04-25,"11:16:31",10.0776
"25175",2022-04-25,"11:18:31",10.0824
"25176",2022-04-25,"11:20:31",10.0914
"25177",2022-04-25,"11:22:31",10.1203
"25178",2022-04-25,"11:24:31",10.0982
"25179",2022-04-25,"11:26:31",10.1195
"25180",2022-04-25,"11:28:31",10.1325
"25181",2022-04-25,"11:30:31",10.1349
"25182",2022-04-25,"11:32:31",10.1265
"25183",2022-04-25,"11:34:31",10.1198
"25184",2022-04-25,"11:36:31",10.1507
"25185",2022-04-25,"11:38:31",10.1219
"25186",2022-04-25,"11:40:31",10.1212
"25187",2022-04-25,"11:42:31",10.1346
"25188",2022-04-25,"11:44:31",10.1389
"25189",2022-04-25,"11:46:31",10.0834
"25190",2022-04-25,"11:48:31",10.0054
"25191",2022-04-25,"11:50:31",10.0039
"25192",2022-04-25,"11:52:31",10.0198
"25193",2022-04-25,"11:54:31",10.0071
"25194",2022-04-25,"11:56:31",9.9945
"25195",2022-04-25,"11:58:31",9.973
"25196",2022-04-25,"12:0:31",9.9909
"25197",2022-04-25,"12:2:31",9.9725
"25198",2022-04-25,"12:4:31",9.9741
"25199",2022-04-25,"12:6:31",9.9767
"25200",2022-04-25,"12:8:31",9.9684
"25201",2022-04-25,"12:10:31",9.9812
"25202",2022-04-25,"12:12:31",9.9898
"25203",2022-04-25,"12:14:31",9.9957
"25204",2022-04-25,"12:16:31",10.0038
"25205",2022-04-25,"12:18:31",10.0011
"25206",2022-04-25,"12:20:31",10.0118
"25207",2022-04-25,"12:22:31",10.0313
"25208",2022-04-25,"12:24:31",10.0062
"25209",2022-04-25,"12:26:31",10.0219
"25210",2022-04-25,"12:28:31",10.0247
"25211",2022-04-25,"12:30:31",10.023
"25212",2022-04-25,"12:32:31",10.0414
"25213",2022-04-25,"12:34:31",10.0487
"25214",2022-04-25,"12:36:31",10.0474
"25215",2022-04-25,"12:38:31",10.0637
"25216",2022-04-25,"12:40:31",10.0728
"25217",2022-04-25,"12:42:31",10.0186
"25218",2022-04-25,"12:44:31",10.0157
"25219",2022-04-25,"12:46:31",9.9476
"25220",2022-04-25,"12:48:31",9.9097
"25221",2022-04-25,"12:50:31",9.9191
"25222",2022-04-25,"12:52:31",9.902
"25223",2022-04-25,"12:54:31",9.8716
"25224",2022-04-25,"12:56:31",9.8946
"25225",2022-04-25,"12:58:31",9.8852
"25226",2022-04-25,"13:0:31",9.9146
"25227",2022-04-25,"13:2:31",9.9139
"25228",2022-04-25,"13:4:31",9.9122
"25229",2022-04-25,"13:6:31",9.8839
"25230",2022-04-25,"13:8:31",9.8848
"25231",2022-04-25,"13:10:31",9.8916
"25232",2022-04-25,"13:12:31",9.9106
"25233",2022-04-25,"13:14:31",9.9235
"25234",2022-04-25,"13:16:31",9.9229
"25235",2022-04-25,"13:18:31",9.9434
"25236",2022-04-25,"13:20:31",9.9052
"25237",2022-04-25,"13:22:31",9.8643
"25238",2022-04-25,"13:24:31",9.8477
"25239",2022-04-25,"13:26:31",9.8524
"25240",2022-04-25,"13:28:31",9.8677
"25241",2022-04-25,"13:30:31",9.804
"25242",2022-04-25,"13:32:31",9.7867
"25243",2022-04-25,"13:34:31",9.8632
"25244",2022-04-25,"13:36:31",9.8236
"25245",2022-04-25,"13:38:31",9.8176
"25246",2022-04-25,"13:40:31",9.8336
"25247",2022-04-25,"13:42:31",9.8099
"25248",2022-04-25,"13:44:31",9.8286
"25249",2022-04-25,"13:46:31",9.8263
"25250",2022-04-25,"13:48:31",9.8459
"25251",2022-04-25,"13:50:31",9.8216
"25252",2022-04-25,"13:52:31",9.7981
"25253",2022-04-25,"13:54:31",9.7938
"25254",2022-04-25,"13:56:31",9.8045
"25255",2022-04-25,"13:58:31",9.7973
"25256",2022-04-25,"14:0:31",9.8287
"25257",2022-04-25,"14:2:31",9.8289
"25258",2022-04-25,"14:4:31",9.8393
"25259",2022-04-25,"14:6:31",9.8625
"25260",2022-04-25,"14:8:31",9.837
"25261",2022-04-25,"14:10:31",9.8833
"25262",2022-04-25,"14:12:31",9.8833
"25263",2022-04-25,"14:14:31",9.9012
"25264",2022-04-25,"14:16:31",9.9059
"25265",2022-04-25,"14:18:31",9.9028
"25266",2022-04-25,"14:20:31",9.9213
"25267",2022-04-25,"14:22:31",9.9208
"25268",2022-04-25,"14:24:31",9.8979
"25269",2022-04-25,"14:26:31",9.9174
"25270",2022-04-25,"14:28:31",9.9296
"25271",2022-04-25,"14:30:31",9.9174
"25272",2022-04-25,"14:32:31",9.9088
"25273",2022-04-25,"14:34:31",9.8932
"25274",2022-04-25,"14:36:31",9.8874
"25275",2022-04-25,"14:38:31",9.8937
"25276",2022-04-25,"14:40:31",9.8894
"25277",2022-04-25,"14:42:31",9.8897
"25278",2022-04-25,"14:44:31",9.8853
"25279",2022-04-25,"14:46:31",9.8881
"25280",2022-04-25,"14:48:31",9.8954
"25281",2022-04-25,"14:50:31",9.8923
"25282",2022-04-25,"14:52:31",9.9102
"25283",2022-04-25,"14:54:31",9.8876
"25284",2022-04-25,"14:56:31",9.8806
"25285",2022-04-25,"14:58:31",9.859
"25286",2022-04-25,"15:0:31",9.8622
"25287",2022-04-25,"15:2:31",9.8307
"25288",2022-04-25,"15:4:31",9.8201
"25289",2022-04-25,"15:6:31",9.8394
"25290",2022-04-25,"15:8:31",9.8398
"25291",2022-04-25,"15:10:31",9.823
"25292",2022-04-25,"15:12:31",9.8296
"25293",2022-04-25,"15:14:31",9.8226
"25294",2022-04-25,"15:16:31",9.8254
"25295",2022-04-25,"15:18:31",9.8269
"25296",2022-04-25,"15:20:31",9.8405
"25297",2022-04-25,"15:22:31",9.8477
"25298",2022-04-25,"15:24:31",9.8498
"25299",2022-04-25,"15:26:31",9.8563
"25300",2022-04-25,"15:28:31",9.8587
"25301",2022-04-25,"15:30:31",9.8574
"25302",2022-04-25,"15:32:31",9.8504
"25303",2022-04-25,"15:34:31",9.8463
"25304",2022-04-25,"15:36:31",9.8465
"25305",2022-04-25,"15:38:31",9.8502
"25306",2022-04-25,"15:40:31",9.8554
"25307",2022-04-25,"15:42:31",9.8354
"25308",2022-04-25,"15:44:31",9.8236
"25309",2022-04-25,"15:46:31",9.8128
"25310",2022-04-25,"15:48:31",9.7945
"25311",2022-04-25,"15:50:31",9.7852
"25312",2022-04-25,"15:52:31",9.7899
"25313",2022-04-25,"15:54:31",9.7973
"25314",2022-04-25,"15:56:31",9.804
"25315",2022-04-25,"15:58:31",9.8011
"25316",2022-04-25,"16:0:31",9.8157
"25317",2022-04-25,"16:2:31",9.8282
"25318",2022-04-25,"16:4:31",9.8436
"25319",2022-04-25,"16:6:31",9.8449
"25320",2022-04-25,"16:8:31",9.8248
"25321",2022-04-25,"16:10:31",9.8401
"25322",2022-04-25,"16:12:31",9.8565
"25323",2022-04-25,"16:14:31",9.85
"25324",2022-04-25,"16:16:31",9.8694
"25325",2022-04-25,"16:18:31",9.8531
"25326",2022-04-25,"16:20:31",9.8435
"25327",2022-04-25,"16:22:31",9.8338
"25328",2022-04-25,"16:24:31",9.8819
"25329",2022-04-25,"16:26:31",9.9113
"25330",2022-04-25,"16:28:31",9.9136
"25331",2022-04-25,"16:30:31",9.8453
"25332",2022-04-25,"16:32:31",9.9411
"25333",2022-04-25,"16:34:31",9.9611
"25334",2022-04-25,"16:36:31",9.9694
"25335",2022-04-25,"16:38:31",9.9632
"25336",2022-04-25,"16:40:31",9.9601
"25337",2022-04-25,"16:42:31",9.9997
"25338",2022-04-25,"16:44:31",10.002
"25339",2022-04-25,"16:46:31",9.9357
"25340",2022-04-25,"16:48:31",9.9863
"25341",2022-04-25,"16:50:31",9.9878
"25342",2022-04-25,"16:52:31",10.003
"25343",2022-04-25,"16:54:31",10.011
"25344",2022-04-25,"16:56:31",10.0094
"25345",2022-04-25,"16:58:31",10.0214
"25346",2022-04-25,"17:0:31",10.0174
"25347",2022-04-25,"17:2:31",10.017
"25348",2022-04-25,"17:4:31",10.0602
"25349",2022-04-25,"17:6:31",10.121
"25350",2022-04-25,"17:8:31",10.1232
"25351",2022-04-25,"17:10:31",10.1181
"25352",2022-04-25,"17:12:31",10.1431
"25353",2022-04-25,"17:14:31",10.1665
"25354",2022-04-25,"17:16:31",10.1208
"25355",2022-04-25,"17:18:31",10.2222
"25356",2022-04-25,"17:20:31",10.2618
"25357",2022-04-25,"17:22:31",10.2972
"25358",2022-04-25,"17:24:31",10.2349
"25359",2022-04-25,"17:26:31",10.3213
"25360",2022-04-25,"17:28:31",10.2188
"25361",2022-04-25,"17:30:31",10.2733
"25362",2022-04-25,"17:32:31",10.2737
"25363",2022-04-25,"17:34:31",10.2785
"25364",2022-04-25,"17:36:31",10.0494
"25365",2022-04-25,"17:38:31",9.8562
"25366",2022-04-25,"17:40:31",9.8643
"25367",2022-04-25,"17:42:31",9.6842
"25368",2022-04-25,"17:44:31",10.0435
"25369",2022-04-25,"17:46:31",10.1288
"25370",2022-04-25,"17:48:31",10.1957
"25371",2022-04-25,"17:50:31",9.9904
"25372",2022-04-25,"17:52:31",9.9571
"25373",2022-04-25,"17:54:31",10.0509
"25374",2022-04-25,"17:56:31",10.1322
"25375",2022-04-25,"17:58:31",10.1613
"25376",2022-04-25,"18:0:31",10.0873
"25377",2022-04-25,"18:2:31",10.1054
"25378",2022-04-25,"18:4:31",10.1061
"25379",2022-04-25,"18:6:31",10.0513
"25380",2022-04-25,"18:8:31",10.1742
"25381",2022-04-25,"18:10:31",10.0689
"25382",2022-04-25,"18:12:31",10.1422
"25383",2022-04-25,"18:14:31",10.0484
"25384",2022-04-25,"18:16:31",10.023
"25385",2022-04-25,"18:18:31",9.9972
"25386",2022-04-25,"18:20:31",10.0492
"25387",2022-04-25,"18:22:31",10.0028
"25388",2022-04-25,"18:24:31",10.044
"25389",2022-04-25,"18:26:31",10.1716
"25390",2022-04-25,"18:28:31",10.0739
"25391",2022-04-25,"18:30:31",10.0596
"25392",2022-04-25,"18:32:31",10.0691
"25393",2022-04-25,"18:34:31",10.0541
"25394",2022-04-25,"18:36:31",10.091
"25395",2022-04-25,"18:38:31",10.0891
"25396",2022-04-25,"18:40:31",10.0765
"25397",2022-04-25,"18:42:31",10.0827
"25398",2022-04-25,"18:44:31",10.1557
"25399",2022-04-25,"18:46:31",10.1733
"25400",2022-04-25,"18:48:31",10.1878
"25401",2022-04-25,"18:50:31",10.1158
"25402",2022-04-25,"18:52:31",10.0767
"25403",2022-04-25,"18:54:31",10.0373
"25404",2022-04-25,"18:56:31",10.1245
"25405",2022-04-25,"18:58:31",10.2332
"25406",2022-04-25,"19:0:31",10.212
"25407",2022-04-25,"19:2:31",10.1993
"25408",2022-04-25,"19:4:31",10.1575
"25409",2022-04-25,"19:6:31",10.1392
"25410",2022-04-25,"19:8:31",10.1553
"25411",2022-04-25,"19:10:31",10.1457
"25412",2022-04-25,"19:12:31",10.148
"25413",2022-04-25,"19:14:31",10.1543
"25414",2022-04-25,"19:16:31",10.1612
"25415",2022-04-25,"19:18:31",10.1548
"25416",2022-04-25,"19:20:31",10.17
"25417",2022-04-25,"19:22:31",10.182
"25418",2022-04-25,"19:24:31",10.1732
"25419",2022-04-25,"19:26:31",10.1701
"25420",2022-04-25,"19:28:31",10.1679
"25421",2022-04-25,"19:30:31",10.156
"25422",2022-04-25,"19:32:31",10.1334
"25423",2022-04-25,"19:34:31",10.1415
"25424",2022-04-25,"19:36:31",10.0827
"25425",2022-04-25,"19:38:31",10.1013
"25426",2022-04-25,"19:40:31",10.1349
"25427",2022-04-25,"19:42:31",10.0782
"25428",2022-04-25,"19:44:31",10.1193
"25429",2022-04-25,"19:46:31",10.1298
"25430",2022-04-25,"19:48:31",10.1117
"25431",2022-04-25,"19:50:31",10.0985
"25432",2022-04-25,"19:52:31",10.1585
"25433",2022-04-25,"19:54:31",10.1606
"25434",2022-04-25,"19:56:31",10.1826
"25435",2022-04-25,"19:58:31",10.1867
"25436",2022-04-25,"20:0:31",10.1994
"25437",2022-04-25,"20:2:31",10.186
"25438",2022-04-25,"20:4:31",10.1815
"25439",2022-04-25,"20:6:31",10.1481
"25440",2022-04-25,"20:8:31",10.1515
"25441",2022-04-25,"20:10:31",10.1447
"25442",2022-04-25,"20:12:31",10.1446
"25443",2022-04-25,"20:14:31",10.1273
"25444",2022-04-25,"20:16:31",10.1402
"25445",2022-04-25,"20:18:31",10.1492
"25446",2022-04-25,"20:20:31",10.1274
"25447",2022-04-25,"20:22:31",10.093
"25448",2022-04-25,"20:24:31",10.1237
"25449",2022-04-25,"20:26:31",10.1118
"25450",2022-04-25,"20:28:31",10.0909
"25451",2022-04-25,"20:30:31",10.0504
"25452",2022-04-25,"20:32:31",9.9874
"25453",2022-04-25,"20:34:31",9.9453
"25454",2022-04-25,"20:36:31",10.0402
"25455",2022-04-25,"20:38:31",10.0442
"25456",2022-04-25,"20:40:31",10.0308
"25457",2022-04-25,"20:42:31",10.06
"25458",2022-04-25,"20:44:31",10.0634
"25459",2022-04-25,"20:46:31",10.0699
"25460",2022-04-25,"20:48:31",10.0418
"25461",2022-04-25,"20:50:31",9.9941
"25462",2022-04-25,"20:52:31",10.0097
"25463",2022-04-25,"20:54:31",10.0239
"25464",2022-04-25,"20:56:31",10.0219
"25465",2022-04-25,"20:58:31",10.0171
"25466",2022-04-25,"21:0:31",10.0186
"25467",2022-04-25,"21:2:31",10.0608
"25468",2022-04-25,"21:4:31",10.0717
"25469",2022-04-25,"21:6:31",10.0765
"25470",2022-04-25,"21:8:31",10.0954
